Exit,Space,Exit,Wall,Wall,Wall,Exit,Wall,Wall,Wall
Space,Space,Space,Wall,Wall,Exit,Space,Exit,Wall,Wall
Wall,Space,Space,Wall,Exit,Wall,Space,Wall,Wall,Wall
Space,Space,Space,Exit,Wall,Space,Wall,Space,Wall,Wall
Exit,Wall,Space,Space,Space,Wall,Space,Wall,Wall,Wall
Wall,Exit,Wall,Space,Wall,Exit,Space,Exit,Space,Wall
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Space
Wall,Space,Wall,Exit,Wall,Space,Space,Space,Space,Exit
Exit,Space,Exit,Wall,Space,Space,Space,Space,Exit,Wall
Wall,Exit,Wall,Wall,Wall,Exit,Wall,Wall,Wall,Wall
