Wall,Exit,Space,Exit,Wall,Space,Wall,Exit,Wall,Wall
Exit,Space,Wall,Space,Space,Space,Exit,Space,Wall,Wall
Space,Space,Space,Space,Space,Exit,Wall,Space,Wall,Wall
Exit,Space,Space,Wall,Space,Space,Space,Space,Space,Space
Wall,Exit,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Space,Space,Wall,Wall,Space,Wall,Space,Space
Wall,Exit,Space,Wall,Wall,Space,Space,Exit,Space,Wall
Exit,Space,Exit,Wall,Space,Space,Space,Space,Space,Space
Space,Space,Space,Space,Space,Exit,Space,Space,Space,Exit
Wall,Space,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall
