Wall,Space,Exit,Space,Exit,Wall,Wall,Wall,Wall,Wall
Wall,Exit,Space,Space,Space,Wall,Wall,Space,Space,Wall
Wall,Space,Exit,Space,Space,Space,Wall,Wall,Exit,Wall
Wall,Space,Space,Exit,Wall,Space,Wall,Space,Space,Exit
Wall,Wall,Space,Space,Space,Space,Exit,Space,Space,Wall
Space,Space,Space,Exit,Wall,Space,Space,Exit,Wall,Wall
Exit,Space,Space,Space,Wall,Space,Space,Space,Space,Wall
Wall,Exit,Wall,Space,Space,Exit,Wall,Space,Wall,Wall
Exit,Space,Space,Space,Space,Space,Space,Space,Exit,Wall
Wall,Exit,Wall,Exit,Space,Exit,Wall,Exit,Wall,Wall
