Wall,Exit,Wall,Wall,Wall,Wall,Wall,Exit,Space,Exit
Exit,Space,Exit,Wall,Wall,Wall,Wall,Wall,Space,Space
Wall,Space,Wall,Wall,Wall,Wall,Wall,Exit,Space,Space
Exit,Space,Space,Space,Wall,Wall,Wall,Space,Space,Space
Wall,Exit,Wall,Space,Space,Wall,Wall,Exit,Space,Space
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Space
Space,Space,Space,Wall,Space,Space,Space,Space,Space,Wall
Space,Space,Exit,Space,Exit,Space,Wall,Space,Space,Space
Space,Space,Space,Exit,Space,Exit,Space,Space,Space,Exit
Exit,Space,Wall,Space,Space,Space,Space,Wall,Exit,Space
