Wall,Wall,Exit,Space,Exit,Wall,Wall,Wall,Exit,Wall
Wall,Wall,Space,Space,Space,Wall,Wall,Space,Wall,Space
Exit,Wall,Space,Space,Exit,Space,Space,Space,Exit,Wall
Space,Space,Space,Wall,Space,Space,Space,Exit,Wall,Space
Exit,Space,Space,Space,Space,Space,Exit,Space,Space,Space
Wall,Wall,Wall,Space,Wall,Space,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Space,Space,Exit,Wall,Space,Space
Space,Space,Wall,Exit,Space,Exit,Wall,Space,Space,Exit
Exit,Wall,Space,Space,Exit,Space,Space,Space,Space,Space
Wall,Wall,Wall,Space,Space,Exit,Wall,Exit,Space,Exit
