Exit,Space,Exit,Space,Wall,Wall,Wall,Wall,Wall,Wall
Space,Space,Space,Space,Space,Exit,Space,Exit,Wall,Wall
Exit,Wall,Space,Space,Space,Space,Exit,Space,Wall,Wall
Wall,Space,Space,Space,Space,Exit,Space,Space,Wall,Wall
Wall,Space,Space,Space,Wall,Space,Space,Space,Wall,Wall
Space,Space,Space,Space,Space,Space,Space,Exit,Space,Exit
Exit,Space,Exit,Space,Space,Wall,Wall,Wall,Space,Space
Wall,Exit,Wall,Exit,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Space,Exit,Space,Space,Space,Exit,Wall
Wall,Exit,Wall,Space,Wall,Space,Space,Exit,Space,Wall
