Exit,Space,Exit,Space,Space,Wall,Wall,Wall,Wall,Wall
Wall,Space,Wall,Space,Space,Space,Space,Wall,Wall,Wall
Space,Space,Exit,Space,Exit,Wall,Space,Space,Exit,Space
Space,Space,Space,Exit,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Wall,Space,Wall
Wall,Space,Wall,Exit,Wall,Space,Space,Exit,Space,Exit
Wall,Space,Space,Space,Wall,Space,Space,Wall,Exit,Wall
Wall,Space,Wall,Space,Wall,Exit,Space,Space,Space,Exit
Exit,Space,Exit,Space,Wall,Wall,Wall,Wall,Exit,Wall
Wall,Exit,Wall,Exit,Wall,Wall,Wall,Wall,Wall,Wall
