Wall,Wall,Wall,Wall,Space,Exit,Space,Exit,Wall,Wall
Exit,Space,Space,Space,Space,Space,Exit,Space,Exit,Wall
Space,Wall,Space,Space,Space,Exit,Space,Space,Wall,Wall
Space,Wall,Exit,Wall,Space,Wall,Space,Wall,Exit,Wall
Wall,Space,Space,Exit,Space,Wall,Space,Space,Space,Exit
Space,Wall,Exit,Wall,Space,Space,Space,Wall,Exit,Wall
Wall,Space,Space,Space,Space,Space,Wall,Space,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Space
Wall,Wall,Wall,Exit,Space,Exit,Wall,Exit,Wall,Exit
Wall,Wall,Wall,Space,Exit,Space,Wall,Wall,Wall,Wall
