Exit,Space,Exit,Wall,Wall,Wall,Exit,Wall,Wall,Wall
Space,Space,Space,Space,Wall,Space,Space,Space,Space,Exit
Exit,Space,Space,Space,Space,Wall,Exit,Space,Space,Space
Wall,Exit,Space,Space,Space,Space,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Space,Space,Exit,Wall,Wall,Wall
Wall,Space,Space,Wall,Space,Space,Space,Wall,Wall,Wall
Exit,Space,Space,Space,Space,Wall,Space,Space,Exit,Wall
Wall,Space,Wall,Space,Space,Exit,Wall,Space,Space,Wall
Exit,Space,Exit,Space,Space,Wall,Exit,Space,Exit,Wall
Wall,Exit,Wall,Exit,Space,Exit,Wall,Wall,Wall,Wall
