Wall,Wall,Wall,Exit,Space,Exit,Wall,Space,Space,Exit
Exit,Wall,Space,Space,Space,Space,Space,Space,Exit,Space
Space,Space,Space,Wall,Space,Space,Wall,Space,Space,Wall
Exit,Space,Exit,Space,Space,Space,Space,Space,Space,Space
Space,Space,Space,Wall,Wall,Exit,Space,Space,Space,Space
Exit,Space,Space,Wall,Space,Space,Exit,Space,Space,Space
Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Wall,Exit,Space,Space,Space,Space,Wall,Exit,Wall
Wall,Wall,Wall,Exit,Space,Exit,Space,Space,Space,Exit
Wall,Wall,Wall,Space,Exit,Space,Wall,Wall,Exit,Wall
