Wall,Wall,Space,Space,Space,Exit,Space,Exit,Wall,Wall
Wall,Wall,Wall,Space,Space,Space,Space,Wall,Wall,Wall
Wall,Wall,Wall,Exit,Wall,Space,Wall,Space,Wall,Wall
Wall,Wall,Space,Space,Exit,Space,Space,Space,Exit,Wall
Wall,Exit,Space,Space,Space,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Wall,Space,Space,Exit,Space
Space,Space,Space,Space,Wall,Wall,Space,Space,Space,Exit
Space,Space,Exit,Space,Space,Space,Space,Space,Wall,Wall
Space,Space,Space,Exit,Space,Exit,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Space,Exit,Space,Exit,Wall
