Wall,Exit,Wall,Wall,Wall,Wall,Space,Exit,Space,Wall
Exit,Space,Exit,Space,Wall,Wall,Exit,Space,Exit,Wall
Wall,Space,Wall,Space,Space,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Space,Space,Space,Space,Space
Wall,Exit,Wall,Space,Space,Space,Wall,Exit,Space,Exit
Wall,Wall,Space,Space,Space,Space,Exit,Space,Exit,Space
Wall,Wall,Wall,Exit,Wall,Wall,Space,Space,Space,Exit
Exit,Space,Space,Space,Space,Space,Exit,Space,Space,Space
Space,Space,Space,Wall,Wall,Space,Space,Space,Space,Exit
Exit,Space,Exit,Wall,Exit,Space,Space,Space,Wall,Wall
