Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
Wall,Exit,Space,Space,Wall,Space,Space,Exit,Space,Exit
Wall,Space,Space,Wall,Exit,Wall,Space,Space,Space,Space
Space,Space,Space,Exit,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Wall,Exit,Wall,Wall,Wall,Exit,Wall
Space,Exit,Space,Space,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Wall,Wall,Space,Space,Wall,Exit,Wall
Space,Space,Wall,Space,Space,Space,Space,Space,Space,Wall
Exit,Space,Space,Wall,Space,Space,Exit,Space,Exit,Wall
Space,Exit,Wall,Exit,Wall,Wall,Wall,Wall,Wall,Wall
