Exit,Space,Exit,Wall,Wall,Space,Exit,Space,Wall,Wall
Space,Space,Space,Exit,Wall,Space,Space,Space,Space,Exit
Space,Space,Exit,Space,Space,Space,Exit,Wall,Exit,Wall
Wall,Space,Wall,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Space,Space,Exit,Space,Space,Wall,Exit,Wall
Wall,Exit,Space,Space,Space,Exit,Space,Space,Space,Wall
Wall,Wall,Wall,Space,Space,Space,Wall,Space,Space,Wall
Wall,Exit,Wall,Space,Space,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Wall,Exit,Space,Exit,Wall
Wall,Exit,Wall,Exit,Space,Wall,Wall,Wall,Wall,Wall
