Wall,Exit,Wall,Space,Wall,Exit,Space,Space,Wall,Exit
Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space
Space,Exit,Space,Space,Space,Space,Wall,Exit,Space,Space
Space,Space,Exit,Space,Exit,Space,Wall,Wall,Exit,Wall
Space,Space,Space,Exit,Space,Space,Space,Space,Space,Exit
Wall,Space,Space,Space,Space,Space,Space,Wall,Exit,Wall
Wall,Wall,Wall,Exit,Wall,Space,Space,Space,Wall,Wall
Wall,Wall,Wall,Wall,Exit,Space,Space,Space,Exit,Wall
Wall,Wall,Wall,Space,Space,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Wall,Space,Space,Exit,Space,Exit,Wall
