Wall,Wall,Wall,Wall,Wall,Exit,Space,Space,Space,Wall
Wall,Wall,Wall,Wall,Exit,Wall,Space,Space,Space,Wall
Wall,Wall,Wall,Exit,Space,Space,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Space,Wall,Wall,Wall,Space,Wall
Space,Space,Space,Exit,Space,Wall,Space,Space,Space,Wall
Space,Space,Space,Space,Exit,Wall,Space,Space,Exit,Space
Space,Space,Space,Exit,Space,Wall,Space,Space,Space,Space
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Space
Space,Space,Space,Space,Space,Space,Space,Space,Wall,Exit
Exit,Space,Wall,Space,Exit,Space,Exit,Wall,Wall,Wall
