Wall,Exit,Wall,Exit,Wall,Wall,Wall,Exit,Space,Exit
Wall,Space,Space,Space,Wall,Wall,Wall,Space,Space,Space
Wall,Exit,Space,Space,Space,Exit,Space,Space,Space,Exit
Exit,Wall,Space,Wall,Space,Space,Space,Space,Exit,Wall
Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Wall,Space,Space,Space,Space,Wall
Wall,Exit,Wall,Space,Space,Space,Space,Exit,Space,Exit
Exit,Space,Exit,Space,Exit,Space,Space,Space,Space,Wall
Wall,Space,Wall,Exit,Space,Space,Space,Space,Space,Exit
Wall,Wall,Wall,Space,Exit,Space,Wall,Wall,Wall,Wall
