Wall,Wall,Wall,Space,Exit,Space,Wall,Space,Exit,Space
Wall,Wall,Wall,Exit,Space,Exit,Space,Space,Space,Exit
Exit,Space,Exit,Space,Space,Space,Space,Space,Exit,Space
Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall
Exit,Wall,Space,Space,Space,Space,Exit,Space,Exit,Wall
Wall,Exit,Wall,Space,Space,Space,Wall,Space,Space,Wall
Exit,Space,Exit,Space,Exit,Space,Space,Space,Space,Wall
Wall,Space,Wall,Space,Wall,Space,Wall,Exit,Wall,Wall
Wall,Space,Space,Space,Exit,Space,Exit,Space,Space,Wall
Wall,Exit,Space,Wall,Wall,Exit,Wall,Space,Wall,Wall
