Wall,Exit,Space,Exit,Wall,Exit,Space,Exit,Wall,Wall
Exit,Space,Space,Space,Wall,Space,Space,Space,Wall,Wall
Space,Wall,Space,Space,Space,Space,Space,Exit,Wall,Wall
Exit,Space,Space,Space,Space,Wall,Wall,Wall,Wall,Wall
Wall,Wall,Wall,Exit,Space,Space,Space,Space,Space,Wall
Wall,Wall,Exit,Space,Space,Space,Exit,Space,Exit,Wall
Wall,Space,Wall,Space,Wall,Space,Space,Space,Space,Exit
Exit,Space,Space,Wall,Space,Space,Space,Wall,Exit,Wall
Wall,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Exit,Space,Exit,Space,Exit,Space,Exit,Wall,Exit,Wall
