Wall,Wall,Exit,Space,Space,Space,Exit,Space,Space,Space
Wall,Wall,Space,Space,Space,Space,Space,Exit,Space,Exit
Wall,Wall,Exit,Space,Exit,Space,Space,Space,Exit,Space
Wall,Exit,Wall,Space,Space,Exit,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Wall,Space,Space,Wall,Wall
Wall,Exit,Wall,Space,Space,Exit,Space,Space,Space,Wall
Space,Space,Wall,Wall,Space,Wall,Space,Space,Wall,Wall
Space,Space,Space,Space,Space,Space,Space,Exit,Space,Wall
Space,Space,Exit,Space,Space,Space,Space,Space,Exit,Wall
Wall,Space,Wall,Exit,Wall,Wall,Space,Exit,Space,Wall
