Exit,Space,Exit,Wall,Wall,Wall,Wall,Wall,Exit,Wall
Space,Space,Wall,Exit,Wall,Wall,Wall,Space,Space,Exit
Space,Space,Exit,Space,Wall,Wall,Wall,Wall,Exit,Wall
Space,Wall,Space,Space,Space,Wall,Wall,Space,Space,Exit
Space,Space,Exit,Space,Space,Space,Wall,Space,Space,Space
Space,Space,Space,Space,Space,Exit,Wall,Space,Wall,Exit
Exit,Wall,Space,Wall,Wall,Wall,Wall,Space,Space,Space
Wall,Space,Wall,Space,Space,Space,Space,Space,Space,Exit
Space,Space,Wall,Space,Space,Space,Space,Space,Exit,Wall
Space,Space,Space,Space,Space,Exit,Space,Space,Space,Wall
