Space,Exit,Space,Exit,Space,Exit,Wall,Wall,Wall,Wall
Space,Space,Space,Wall,Space,Space,Wall,Space,Exit,Wall
Space,Exit,Space,Space,Space,Exit,Space,Space,Space,Wall
Exit,Space,Space,Space,Space,Wall,Exit,Space,Space,Wall
Wall,Exit,Wall,Space,Space,Wall,Space,Space,Space,Wall
Exit,Space,Space,Wall,Space,Space,Exit,Space,Space,Space
Wall,Exit,Wall,Wall,Space,Space,Space,Exit,Space,Exit
Wall,Wall,Space,Wall,Space,Space,Space,Space,Space,Space
Wall,Exit,Space,Exit,Space,Wall,Space,Space,Space,Wall
Wall,Wall,Exit,Wall,Exit,Wall,Exit,Space,Wall,Wall
