Space,Space,Space,Exit,Wall,Wall,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Exit,Wall,Exit,Space,Space,Wall
Space,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Exit,Space,Exit,Space,Exit,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Wall,Space,Space,Wall,Exit,Wall,Wall
Wall,Wall,Wall,Space,Space,Space,Space,Space,Space,Space
Wall,Exit,Wall,Space,Space,Space,Wall,Exit,Space,Exit
Wall,Space,Space,Wall,Space,Wall,Space,Space,Space,Space
Wall,Exit,Space,Exit,Space,Exit,Wall,Exit,Space,Wall
Wall,Wall,Wall,Wall,Exit,Wall,Space,Space,Exit,Wall
