Wall,Wall,Exit,Wall,Exit,Wall,Wall,Space,Space,Space
Wall,Space,Space,Space,Space,Exit,Wall,Space,Space,Space
Space,Space,Exit,Space,Space,Space,Space,Space,Exit,Space
Space,Space,Space,Space,Wall,Exit,Wall,Space,Space,Exit
Exit,Space,Exit,Space,Wall,Wall,Wall,Wall,Space,Space
Wall,Space,Space,Wall,Wall,Wall,Wall,Space,Space,Exit
Wall,Space,Space,Space,Wall,Wall,Space,Space,Exit,Wall
Space,Space,Space,Space,Wall,Space,Space,Space,Wall,Wall
Exit,Space,Exit,Space,Space,Space,Space,Wall,Wall,Wall
Space,Exit,Space,Exit,Space,Exit,Space,Exit,Wall,Wall
