Wall,Wall,Exit,Space,Exit,Space,Space,Wall,Exit,Wall
Wall,Wall,Space,Space,Space,Space,Wall,Space,Wall,Exit
Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space
Space,Exit,Space,Space,Space,Wall,Wall,Space,Space,Wall
Exit,Space,Exit,Space,Space,Wall,Wall,Space,Space,Space
Space,Space,Space,Space,Wall,Space,Space,Exit,Space,Exit
Wall,Space,Space,Wall,Exit,Space,Space,Space,Exit,Wall
Space,Exit,Space,Space,Wall,Space,Space,Exit,Space,Wall
Exit,Space,Exit,Space,Wall,Space,Space,Space,Wall,Wall
Space,Space,Space,Exit,Wall,Exit,Space,Exit,Wall,Wall
