Space,Exit,Space,Space,Wall,Exit,Wall,Wall,Wall,Wall
Exit,Space,Space,Space,Exit,Space,Wall,Wall,Wall,Wall
Space,Exit,Space,Space,Space,Space,Wall,Wall,Wall,Wall
Exit,Space,Space,Space,Space,Space,Exit,Space,Exit,Space
Wall,Space,Space,Space,Space,Space,Space,Exit,Space,Space
Wall,Space,Space,Space,Space,Space,Wall,Space,Exit,Space
Wall,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Wall,Space,Space,Exit,Space,Space,Space,Exit,Space
Wall,Exit,Space,Space,Space,Exit,Space,Space,Space,Exit
Wall,Wall,Exit,Space,Exit,Space,Wall,Space,Exit,Space
