Space,Exit,Space,Exit,Wall,Exit,Wall,Wall,Wall,Wall
Exit,Space,Exit,Space,Space,Space,Wall,Wall,Wall,Wall
Space,Space,Space,Exit,Space,Space,Space,Wall,Wall,Wall
Exit,Wall,Space,Wall,Space,Space,Space,Space,Exit,Wall
Space,Space,Space,Space,Space,Exit,Space,Space,Space,Wall
Wall,Space,Space,Space,Wall,Space,Wall,Space,Space,Space
Wall,Space,Wall,Space,Space,Space,Space,Exit,Space,Exit
Space,Space,Exit,Space,Exit,Space,Exit,Space,Wall,Space
Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall
Wall,Space,Exit,Space,Space,Space,Space,Space,Exit,Wall
