Exit,Space,Exit,Wall,Wall,Space,Exit,Wall,Wall,Wall
Space,Space,Space,Wall,Space,Space,Space,Wall,Wall,Wall
Wall,Space,Space,Wall,Exit,Space,Space,Wall,Wall,Wall
Space,Space,Space,Wall,Space,Space,Space,Exit,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Wall,Space,Space
Wall,Exit,Space,Space,Wall,Space,Wall,Space,Space,Exit
Exit,Space,Space,Space,Exit,Space,Space,Space,Space,Space
Space,Space,Wall,Space,Space,Exit,Space,Exit,Wall,Space
Exit,Space,Space,Space,Space,Space,Space,Wall,Space,Wall
Space,Space,Space,Space,Wall,Wall,Wall,Wall,Wall,Wall
