Wall,Wall,Space,Wall,Space,Space,Wall,Wall,Exit,Wall
Wall,Exit,Space,Exit,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Wall,Exit,Space,Space,Space,Exit,Wall
Space,Space,Space,Space,Wall,Space,Space,Space,Space,Exit
Space,Space,Exit,Space,Space,Space,Exit,Wall,Exit,Wall
Space,Space,Space,Space,Wall,Exit,Wall,Space,Space,Space
Exit,Space,Exit,Wall,Exit,Space,Space,Wall,Exit,Wall
Wall,Wall,Space,Space,Space,Space,Wall,Wall,Wall,Wall
Wall,Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall
Wall,Exit,Space,Exit,Space,Exit,Wall,Wall,Wall,Wall
