Wall,Wall,Exit,Wall,Wall,Space,Exit,Space,Exit,Space
Wall,Exit,Space,Exit,Wall,Exit,Space,Space,Space,Space
Wall,Wall,Space,Wall,Wall,Space,Exit,Space,Exit,Space
Wall,Exit,Space,Space,Space,Exit,Space,Space,Space,Exit
Wall,Wall,Exit,Wall,Space,Space,Space,Space,Space,Space
Space,Exit,Space,Space,Space,Space,Wall,Space,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Space,Exit,Wall
Wall,Space,Space,Exit,Space,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Space,Exit,Space,Exit,Wall
Wall,Exit,Space,Exit,Space,Wall,Wall,Wall,Wall,Wall
