Wall,Wall,Wall,Wall,Wall,Space,Exit,Space,Wall,Wall
Wall,Wall,Space,Wall,Space,Space,Space,Exit,Wall,Wall
Wall,Wall,Space,Space,Space,Space,Space,Space,Exit,Wall
Wall,Wall,Space,Space,Space,Space,Space,Wall,Space,Exit
Exit,Space,Space,Space,Space,Space,Exit,Space,Space,Space
Space,Exit,Space,Exit,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall
Space,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Exit,Space,Exit,Space,Space,Space,Space,Space,Space,Space
Space,Exit,Space,Exit,Space,Exit,Space,Exit,Space,Wall
