Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
Exit,Space,Space,Wall,Space,Space,Exit,Wall,Wall,Wall
Wall,Exit,Wall,Space,Space,Space,Wall,Space,Space,Exit
Exit,Space,Space,Wall,Exit,Space,Space,Wall,Space,Space
Wall,Exit,Wall,Space,Space,Space,Space,Wall,Space,Space
Exit,Space,Space,Wall,Space,Space,Space,Space,Space,Space
Space,Space,Space,Space,Space,Space,Space,Space,Wall,Exit
Space,Wall,Exit,Wall,Space,Space,Space,Space,Wall,Wall
Space,Exit,Space,Space,Space,Exit,Space,Exit,Wall,Wall
Exit,Wall,Space,Wall,Exit,Space,Exit,Space,Wall,Wall
