Wall,Exit,Space,Exit,Wall,Wall,Wall,Exit,Space,Exit
Wall,Space,Space,Space,Space,Space,Exit,Space,Space,Space
Wall,Space,Space,Space,Space,Space,Wall,Space,Wall,Exit
Exit,Space,Exit,Space,Exit,Space,Exit,Space,Space,Space
Wall,Space,Wall,Space,Wall,Space,Space,Exit,Space,Space
Wall,Space,Space,Wall,Space,Space,Wall,Space,Space,Space
Wall,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Wall,Space,Wall,Exit,Space,Space,Space,Wall,Wall
Wall,Exit,Space,Space,Wall,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Exit,Space,Exit,Wall
