Wall,Exit,Wall,Wall,Wall,Exit,Space,Exit,Wall,Wall
Exit,Space,Space,Wall,Space,Space,Space,Space,Space,Space
Wall,Exit,Wall,Wall,Wall,Wall,Space,Space,Space,Exit
Exit,Wall,Space,Space,Space,Space,Space,Space,Exit,Space
Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Space,Space,Space,Space,Space,Space,Exit,Space
Wall,Exit,Space,Space,Space,Exit,Space,Space,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall
Space,Space,Space,Exit,Space,Wall,Space,Wall,Wall,Wall
Exit,Space,Wall,Space,Space,Space,Exit,Wall,Wall,Wall
