Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
Space,Space,Space,Space,Space,Wall,Space,Space,Exit,Wall
Space,Space,Wall,Exit,Wall,Space,Space,Space,Space,Wall
Space,Space,Exit,Space,Space,Space,Exit,Space,Exit,Wall
Wall,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall
Space,Space,Exit,Wall,Space,Wall,Space,Wall,Exit,Wall
Space,Space,Space,Space,Wall,Space,Space,Space,Space,Exit
Exit,Wall,Space,Wall,Exit,Wall,Space,Wall,Exit,Wall
Space,Space,Space,Space,Wall,Wall,Space,Space,Space,Exit
Exit,Space,Exit,Wall,Wall,Wall,Wall,Wall,Exit,Wall
