Wall,Space,Exit,Wall,Exit,Wall,Exit,Space,Exit,Space
Space,Space,Space,Space,Space,Wall,Space,Exit,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Space
Wall,Wall,Space,Space,Space,Space,Wall,Exit,Wall,Wall
Wall,Wall,Space,Wall,Space,Wall,Space,Space,Space,Space
Space,Exit,Space,Exit,Space,Space,Space,Exit,Space,Exit
Exit,Space,Space,Wall,Space,Space,Space,Space,Exit,Space
Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall
Wall,Space,Space,Space,Exit,Space,Exit,Space,Wall,Wall
Wall,Wall,Space,Exit,Space,Exit,Space,Exit,Wall,Wall
