Wall,Wall,Exit,Space,Exit,Wall,Wall,Wall,Exit,Wall
Wall,Exit,Space,Space,Space,Wall,Wall,Exit,Space,Exit
Exit,Space,Space,Wall,Space,Space,Space,Wall,Space,Wall
Wall,Space,Space,Exit,Wall,Space,Space,Space,Space,Wall
Wall,Space,Space,Space,Space,Space,Exit,Space,Space,Wall
Wall,Exit,Space,Space,Space,Wall,Space,Space,Space,Wall
Wall,Wall,Wall,Space,Space,Space,Space,Space,Exit,Wall
Wall,Exit,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Space,Wall,Wall,Space,Space,Space,Space,Space
Wall,Exit,Space,Exit,Wall,Exit,Space,Wall,Space,Exit
