Wall,Exit,Space,Space,Space,Exit,Space,Space,Space,Exit
Wall,Space,Space,Space,Space,Space,Space,Wall,Exit,Wall
Wall,Exit,Space,Exit,Space,Space,Space,Exit,Space,Exit
Wall,Space,Space,Space,Space,Space,Space,Wall,Space,Wall
Wall,Exit,Space,Space,Space,Space,Space,Exit,Space,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall
Wall,Exit,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Exit,Space,Space,Wall,Exit,Wall,Space,Wall
Wall,Exit,Space,Space,Space,Space,Space,Exit,Space,Wall
Wall,Space,Exit,Space,Wall,Wall,Exit,Wall,Exit,Wall
