Wall,Wall,Wall,Wall,Wall,Wall,Exit,Wall,Space,Wall
Wall,Wall,Wall,Wall,Wall,Exit,Space,Exit,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Wall,Exit,Wall
Space,Space,Space,Space,Space,Space,Wall,Space,Space,Exit
Exit,Space,Space,Space,Space,Wall,Space,Space,Exit,Space
Wall,Wall,Space,Wall,Space,Space,Space,Exit,Space,Exit
Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space
Wall,Wall,Space,Space,Wall,Space,Wall,Exit,Space,Wall
Wall,Wall,Wall,Space,Exit,Space,Exit,Space,Space,Wall
Wall,Wall,Wall,Exit,Wall,Exit,Wall,Space,Space,Wall
