Wall,Space,Wall,Exit,Wall,Wall,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Exit,Wall,Space,Space,Space,Space
Space,Space,Wall,Space,Space,Space,Wall,Space,Space,Wall
Exit,Space,Exit,Wall,Space,Space,Exit,Wall,Space,Space
Wall,Wall,Wall,Wall,Space,Wall,Space,Space,Space,Exit
Wall,Wall,Wall,Space,Space,Space,Space,Space,Exit,Space
Wall,Wall,Space,Space,Wall,Exit,Wall,Space,Space,Wall
Wall,Space,Space,Space,Exit,Space,Space,Space,Space,Wall
Space,Space,Space,Wall,Wall,Exit,Wall,Space,Space,Wall
Exit,Space,Exit,Wall,Wall,Wall,Exit,Space,Wall,Wall
