Exit,Space,Exit,Wall,Exit,Space,Exit,Wall,Wall,Wall
Space,Space,Space,Wall,Space,Space,Space,Exit,Wall,Wall
Space,Wall,Exit,Wall,Space,Space,Wall,Space,Exit,Space
Space,Space,Space,Exit,Space,Space,Space,Space,Wall,Exit
Wall,Space,Space,Wall,Space,Wall,Wall,Space,Space,Space
Wall,Space,Space,Space,Space,Wall,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Wall,Space,Wall,Space,Wall
Wall,Space,Wall,Exit,Space,Space,Space,Space,Space,Wall
Wall,Space,Space,Space,Space,Space,Exit,Space,Exit,Wall
Wall,Wall,Space,Exit,Space,Exit,Space,Exit,Space,Wall
