Wall,Wall,Wall,Exit,Wall,Wall,Wall,Exit,Wall,Wall
Wall,Wall,Space,Space,Exit,Wall,Exit,Space,Exit,Wall
Wall,Wall,Wall,Exit,Wall,Space,Wall,Space,Wall,Wall
Wall,Wall,Space,Wall,Exit,Space,Space,Wall,Space,Wall
Space,Exit,Space,Space,Space,Exit,Space,Space,Space,Wall
Space,Space,Exit,Space,Space,Space,Space,Wall,Space,Wall
Space,Exit,Space,Exit,Space,Space,Space,Exit,Space,Exit
Exit,Space,Space,Space,Space,Wall,Exit,Wall,Space,Wall
Wall,Wall,Space,Space,Space,Exit,Space,Exit,Space,Wall
Wall,Wall,Exit,Space,Exit,Wall,Space,Wall,Exit,Wall
