Exit,Space,Wall,Wall,Wall,Wall,Exit,Space,Wall,Wall
Space,Space,Space,Wall,Wall,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Exit,Space,Space,Space,Exit,Wall
Wall,Exit,Wall,Space,Space,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Wall
Wall,Space,Space,Exit,Space,Exit,Space,Exit,Space,Wall
Wall,Wall,Space,Space,Space,Space,Space,Wall,Space,Wall
Space,Space,Space,Space,Space,Space,Space,Exit,Space,Exit
Exit,Space,Exit,Wall,Wall,Wall,Exit,Space,Space,Wall
Space,Exit,Space,Wall,Wall,Wall,Space,Exit,Space,Wall
