Wall,Wall,Wall,Wall,Wall,Wall,Space,Exit,Space,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Exit,Wall,Space,Wall
Wall,Exit,Space,Space,Space,Space,Space,Exit,Space,Space
Wall,Space,Space,Space,Space,Wall,Exit,Wall,Space,Wall
Space,Space,Space,Wall,Space,Space,Space,Space,Space,Exit
Exit,Space,Exit,Space,Space,Space,Space,Wall,Space,Wall
Space,Exit,Space,Space,Space,Space,Space,Exit,Space,Exit
Space,Space,Space,Space,Space,Wall,Exit,Wall,Exit,Wall
Space,Space,Space,Exit,Space,Space,Space,Space,Space,Wall
Exit,Space,Exit,Space,Exit,Wall,Exit,Wall,Wall,Wall
