Wall,Wall,Wall,Wall,Wall,Exit,Wall,Space,Space,Exit
Exit,Wall,Exit,Wall,Space,Space,Space,Space,Space,Space
Space,Space,Space,Exit,Space,Space,Wall,Exit,Space,Wall
Exit,Space,Space,Space,Exit,Wall,Space,Space,Space,Wall
Wall,Exit,Space,Space,Space,Exit,Space,Exit,Space,Exit
Space,Space,Exit,Space,Space,Space,Space,Space,Space,Space
Wall,Exit,Wall,Exit,Wall,Space,Space,Space,Space,Exit
Exit,Space,Space,Space,Exit,Space,Space,Wall,Exit,Wall
Wall,Wall,Wall,Space,Wall,Exit,Space,Space,Space,Exit
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit,Wall
