Space,Exit,Space,Wall,Wall,Exit,Space,Exit,Space,Exit
Exit,Space,Exit,Wall,Wall,Wall,Space,Space,Space,Space
Space,Space,Space,Space,Wall,Space,Space,Space,Space,Exit
Wall,Space,Exit,Space,Space,Wall,Space,Space,Wall,Wall
Wall,Exit,Space,Space,Wall,Space,Space,Space,Wall,Wall
Exit,Space,Exit,Space,Space,Wall,Exit,Space,Wall,Wall
Wall,Space,Space,Space,Space,Space,Wall,Space,Wall,Wall
Exit,Space,Space,Space,Exit,Wall,Space,Space,Space,Wall
Wall,Wall,Space,Space,Space,Space,Space,Exit,Space,Wall
Wall,Wall,Wall,Wall,Exit,Wall,Exit,Space,Exit,Wall
