Wall,Wall,Wall,Space,Space,Space,Exit,Space,Exit,Space
Wall,Exit,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Space,Space,Space,Space,Space,Space,Exit,Space
Wall,Exit,Wall,Exit,Space,Space,Space,Space,Space,Wall
Exit,Space,Exit,Wall,Wall,Wall,Exit,Space,Space,Wall
Wall,Space,Wall,Space,Space,Space,Wall,Exit,Wall,Wall
Exit,Space,Space,Space,Exit,Space,Space,Space,Space,Wall
Space,Space,Space,Exit,Space,Exit,Wall,Space,Wall,Wall
Wall,Space,Space,Space,Space,Space,Exit,Space,Exit,Wall
Wall,Wall,Space,Exit,Wall,Wall,Wall,Exit,Wall,Wall
