Exit,Wall,Exit,Wall,Wall,Wall,Exit,Wall,Wall,Wall
Space,Space,Space,Wall,Wall,Exit,Space,Space,Wall,Wall
Exit,Space,Space,Space,Space,Wall,Exit,Wall,Wall,Wall
Wall,Wall,Wall,Space,Space,Wall,Space,Space,Wall,Wall
Exit,Space,Space,Wall,Space,Wall,Space,Wall,Exit,Wall
Space,Space,Space,Exit,Space,Space,Space,Space,Space,Exit
Exit,Wall,Space,Space,Space,Space,Wall,Wall,Exit,Wall
Wall,Space,Wall,Space,Space,Space,Space,Space,Space,Exit
Exit,Space,Exit,Wall,Wall,Space,Space,Space,Space,Space
Wall,Exit,Wall,Wall,Wall,Exit,Wall,Exit,Space,Exit
