Wall,Wall,Wall,Exit,Space,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Space,Space,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Space,Space,Space,Space,Exit,Space,Wall
Exit,Space,Exit,Space,Space,Space,Space,Wall,Space,Wall
Space,Space,Space,Space,Space,Exit,Space,Space,Space,Exit
Exit,Wall,Space,Space,Exit,Space,Space,Space,Space,Space
Wall,Space,Space,Space,Space,Exit,Space,Exit,Space,Wall
Wall,Wall,Space,Space,Exit,Space,Space,Space,Wall,Wall
Wall,Exit,Space,Space,Space,Exit,Space,Space,Space,Wall
Wall,Wall,Exit,Space,Exit,Space,Exit,Space,Exit,Wall
