Wall,Wall,Wall,Wall,Space,Exit,Wall,Exit,Space,Exit
Wall,Wall,Exit,Space,Wall,Space,Wall,Space,Space,Space
Wall,Wall,Space,Space,Space,Space,Wall,Space,Wall,Exit
Wall,Space,Space,Space,Exit,Space,Space,Wall,Exit,Wall
Wall,Space,Space,Space,Space,Space,Wall,Space,Space,Exit
Wall,Space,Exit,Space,Space,Space,Space,Wall,Exit,Wall
Wall,Space,Wall,Space,Space,Space,Wall,Space,Wall,Exit
Exit,Space,Exit,Space,Space,Space,Exit,Space,Exit,Space
Wall,Exit,Wall,Exit,Space,Space,Wall,Exit,Wall,Space
Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Space,Space
