Wall,Exit,Space,Wall,Space,Wall,Space,Wall,Wall,Wall
Wall,Space,Space,Space,Space,Space,Space,Space,Exit,Space
Space,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Exit,Space,Exit,Wall,Wall,Space,Space,Space,Space,Space
Space,Exit,Space,Wall,Wall,Wall,Space,Exit,Space,Exit
Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Space
Wall,Exit,Wall,Space,Wall,Wall,Wall,Space,Space,Exit
Space,Space,Exit,Space,Space,Space,Space,Space,Space,Space
Wall,Exit,Wall,Space,Wall,Exit,Space,Space,Space,Exit
Exit,Space,Space,Space,Exit,Space,Space,Space,Wall,Wall
