Wall,Wall,Exit,Space,Exit,Wall,Wall,Wall,Wall,Wall
Wall,Exit,Space,Space,Space,Wall,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Wall,Space,Space,Space,Space,Space
Wall,Space,Space,Space,Space,Space,Wall,Space,Space,Exit
Wall,Space,Exit,Space,Wall,Space,Space,Wall,Space,Wall
Wall,Space,Wall,Space,Wall,Space,Wall,Space,Wall,Wall
Exit,Space,Exit,Space,Space,Space,Exit,Space,Wall,Wall
Wall,Exit,Space,Space,Space,Space,Wall,Space,Wall,Exit
Wall,Wall,Wall,Space,Exit,Space,Space,Space,Space,Space
Wall,Wall,Wall,Wall,Wall,Exit,Space,Exit,Space,Exit
