Wall,Exit,Space,Exit,Wall,Wall,Wall,Exit,Space,Exit
Wall,Space,Space,Space,Wall,Wall,Wall,Space,Space,Space
Wall,Space,Wall,Space,Space,Exit,Wall,Wall,Space,Space
Space,Space,Exit,Space,Space,Space,Exit,Space,Space,Space
Wall,Exit,Wall,Exit,Wall,Space,Space,Space,Space,Exit
Exit,Space,Space,Wall,Exit,Space,Space,Space,Exit,Wall
Space,Space,Space,Exit,Space,Exit,Space,Space,Space,Wall
Wall,Space,Space,Wall,Space,Space,Exit,Space,Space,Wall
Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Wall,Exit,Wall,Exit,Space,Exit,Wall
