Wall,Exit,Wall,Wall,Wall,Wall,Space,Space,Space,Exit
Exit,Space,Space,Wall,Exit,Space,Space,Space,Space,Space
Wall,Exit,Wall,Space,Space,Space,Space,Exit,Wall,Exit
Exit,Space,Space,Wall,Space,Space,Exit,Wall,Wall,Wall
Space,Space,Space,Wall,Space,Space,Space,Wall,Wall,Wall
Exit,Space,Space,Wall,Exit,Space,Space,Space,Exit,Wall
Space,Space,Space,Space,Wall,Space,Space,Space,Space,Wall
Exit,Space,Space,Space,Space,Wall,Space,Wall,Wall,Wall
Wall,Space,Space,Exit,Wall,Exit,Space,Exit,Wall,Wall
Exit,Space,Exit,Wall,Wall,Wall,Exit,Wall,Wall,Wall
