Wall,Wall,Space,Exit,Space,Exit,Space,Exit,Space,Wall
Exit,Space,Space,Space,Space,Space,Space,Space,Exit,Wall
Space,Space,Space,Space,Space,Exit,Space,Exit,Space,Wall
Exit,Space,Wall,Space,Space,Wall,Wall,Wall,Wall,Wall
Wall,Space,Wall,Space,Space,Space,Wall,Exit,Space,Exit
Space,Space,Wall,Wall,Exit,Wall,Wall,Space,Space,Space
Space,Space,Space,Exit,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Space
Wall,Wall,Space,Space,Space,Exit,Space,Space,Wall,Exit
Wall,Wall,Wall,Space,Space,Space,Wall,Wall,Wall,Wall
