Wall,Space,Exit,Space,Wall,Wall,Wall,Wall,Wall,Wall
Wall,Exit,Space,Exit,Space,Space,Space,Space,Space,Wall
Wall,Space,Space,Space,Space,Space,Exit,Space,Exit,Wall
Wall,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Exit,Space,Wall,Space,Space,Wall,Exit,Wall
Wall,Exit,Space,Space,Wall,Wall,Wall,Space,Space,Exit
Wall,Space,Space,Space,Wall,Wall,Exit,Wall,Exit,Wall
Wall,Space,Space,Wall,Space,Space,Wall,Space,Wall,Wall
Wall,Space,Space,Space,Space,Space,Exit,Space,Exit,Wall
Wall,Exit,Wall,Space,Space,Exit,Wall,Exit,Wall,Wall
