Wall,Wall,Space,Exit,Space,Wall,Wall,Wall,Wall,Wall
Exit,Wall,Space,Space,Space,Space,Exit,Space,Wall,Wall
Space,Exit,Space,Space,Space,Space,Space,Space,Space,Exit
Exit,Space,Exit,Space,Space,Space,Space,Wall,Space,Space
Wall,Space,Space,Space,Space,Space,Wall,Exit,Space,Exit
Exit,Wall,Space,Space,Exit,Space,Wall,Space,Space,Space
Space,Space,Space,Exit,Space,Space,Wall,Space,Space,Exit
Exit,Space,Exit,Space,Space,Wall,Space,Space,Exit,Wall
Wall,Exit,Space,Space,Space,Space,Wall,Space,Space,Wall
Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Space,Wall
