Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit,Wall,Exit
Wall,Wall,Exit,Space,Exit,Wall,Wall,Space,Space,Space
Wall,Exit,Space,Space,Space,Wall,Space,Space,Space,Exit
Exit,Space,Space,Wall,Exit,Space,Space,Space,Exit,Space
Wall,Space,Wall,Space,Space,Space,Space,Exit,Space,Space
Exit,Space,Space,Space,Exit,Space,Space,Space,Exit,Space
Space,Exit,Space,Space,Space,Space,Wall,Space,Space,Exit
Space,Space,Exit,Space,Space,Wall,Space,Space,Space,Space
Space,Space,Space,Space,Space,Wall,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Exit,Wall,Wall,Space,Exit,Space
