Wall,Wall,Space,Wall,Exit,Wall,Exit,Space,Wall,Space
Space,Space,Space,Exit,Space,Wall,Space,Space,Space,Space
Exit,Space,Exit,Wall,Space,Space,Space,Space,Exit,Space
Space,Exit,Space,Wall,Space,Space,Wall,Space,Space,Exit
Wall,Wall,Exit,Space,Space,Space,Space,Space,Exit,Wall
Wall,Wall,Space,Space,Space,Wall,Wall,Space,Wall,Wall
Wall,Wall,Space,Wall,Exit,Space,Space,Wall,Exit,Wall
Space,Exit,Space,Exit,Space,Space,Space,Space,Space,Exit
Exit,Space,Space,Wall,Space,Space,Exit,Wall,Exit,Wall
Space,Exit,Space,Wall,Wall,Exit,Wall,Wall,Wall,Wall
