Wall,Wall,Wall,Wall,Exit,Wall,Exit,Space,Exit,Wall
Wall,Wall,Wall,Space,Wall,Space,Space,Space,Wall,Wall
Wall,Wall,Wall,Space,Space,Space,Exit,Space,Space,Wall
Wall,Wall,Wall,Space,Space,Exit,Wall,Exit,Space,Exit
Wall,Wall,Wall,Space,Space,Wall,Space,Space,Space,Space
Wall,Exit,Space,Space,Space,Space,Space,Space,Space,Exit
Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space
Wall,Space,Wall,Space,Space,Space,Space,Exit,Space,Exit
Exit,Space,Exit,Space,Space,Space,Space,Space,Space,Space
Wall,Exit,Wall,Wall,Space,Exit,Space,Space,Space,Exit
