Space,Exit,Space,Exit,Space,Wall,Space,Exit,Space,Wall
Space,Space,Exit,Space,Space,Wall,Space,Wall,Exit,Wall
Space,Exit,Space,Space,Space,Wall,Space,Space,Space,Exit
Space,Space,Exit,Space,Space,Space,Space,Space,Space,Space
Space,Exit,Space,Exit,Space,Space,Space,Exit,Space,Exit
Space,Space,Space,Space,Space,Space,Space,Space,Exit,Space
Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall,Wall
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Wall,Space,Space,Space,Space,Space,Wall
Wall,Wall,Wall,Wall,Exit,Space,Wall,Space,Wall,Wall
