Exit,Space,Exit,Wall,Wall,Wall,Wall,Wall,Wall,Wall
Space,Space,Space,Space,Space,Exit,Space,Space,Space,Exit
Exit,Space,Space,Wall,Space,Space,Space,Space,Space,Space
Wall,Exit,Space,Space,Space,Space,Space,Wall,Space,Space
Wall,Wall,Exit,Wall,Wall,Wall,Wall,Space,Space,Space
Wall,Space,Space,Space,Space,Exit,Space,Space,Space,Wall
Exit,Wall,Exit,Space,Space,Space,Space,Space,Wall,Wall
Space,Space,Space,Space,Wall,Space,Space,Space,Space,Exit
Space,Space,Exit,Space,Wall,Wall,Wall,Space,Space,Space
Wall,Space,Wall,Wall,Wall,Wall,Wall,Exit,Space,Exit
