Exit,Space,Exit,Space,Exit,Wall,Wall,Wall,Wall,Wall
Space,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Space,Space,Space,Space,Exit,Space,Exit,Space,Space,Wall
Space,Space,Space,Space,Space,Space,Space,Space,Wall,Exit
Exit,Space,Space,Space,Space,Space,Space,Space,Space,Space
Space,Space,Space,Space,Space,Space,Space,Space,Space,Exit
Space,Space,Exit,Space,Space,Space,Space,Space,Space,Space
Wall,Space,Space,Space,Space,Space,Wall,Exit,Space,Exit
Exit,Space,Space,Space,Exit,Wall,Wall,Wall,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
